date,family,sales,dcoilwtico,est_ferie,day_of_week,month
2016-03-21,CLEANING,54827.0,39.91,0,0,3
2016-03-22,CLEANING,48236.0,41.45,0,1,3
2016-03-23,CLEANING,51618.0,38.28,0,2,3
2016-03-24,CLEANING,45448.0,38.14,0,3,3
2016-03-25,CLEANING,42080.0,38.1025,1,4,3
2016-03-26,CLEANING,60528.0,38.065,0,5,3
2016-03-27,CLEANING,60561.0,38.0275,0,6,3
2016-03-28,CLEANING,51263.0,37.99,0,0,3
2016-03-29,CLEANING,46810.0,36.91,0,1,3
2016-03-30,CLEANING,48857.0,36.91,0,2,3
2016-03-31,CLEANING,50636.0,36.94,0,3,3
2016-04-01,CLEANING,72864.0,35.36,0,4,4
2016-04-02,CLEANING,100464.0,35.00666666666667,0,5,4
2016-04-03,CLEANING,104807.0,34.65333333333333,0,6,4
2016-04-04,CLEANING,68759.0,34.3,0,0,4
2016-04-05,CLEANING,60934.0,34.52,0,1,4
2016-04-06,CLEANING,57540.0,37.74,0,2,4
2016-04-07,CLEANING,47851.0,37.3,0,3,4
2016-04-08,CLEANING,51857.0,39.74,0,4,4
2016-04-09,CLEANING,72966.0,39.980000000000004,0,5,4
2016-04-10,CLEANING,73620.0,40.22,0,6,4
2016-04-11,CLEANING,51863.0,40.46,0,0,4
2016-04-12,CLEANING,49165.0,42.12,0,1,4
2016-04-13,CLEANING,47931.0,41.7,0,2,4
2016-04-14,CLEANING,42239.0,41.45,0,3,4
2016-04-15,CLEANING,49940.0,40.4,0,4,4
2016-04-16,CLEANING,69536.0,40.18,0,5,4
2016-04-17,CLEANING,84246.0,39.96,0,6,4
2016-04-18,CLEANING,99271.0,39.74,0,0,4
2016-04-19,CLEANING,82541.0,40.88,0,1,4
2016-04-20,CLEANING,76651.0,42.72,0,2,4
2016-04-21,CLEANING,68670.0,43.18,0,3,4
2016-04-22,CLEANING,60855.0,42.76,0,4,4
2016-04-23,CLEANING,77622.0,42.39666666666667,0,5,4
2016-04-24,CLEANING,78853.0,42.03333333333333,0,6,4
2016-04-25,CLEANING,54342.0,41.67,0,0,4
2016-04-26,CLEANING,49646.0,42.52,0,1,4
2016-04-27,CLEANING,48333.0,45.29,0,2,4
2016-04-28,CLEANING,40874.0,46.03,0,3,4
2016-04-29,CLEANING,52660.0,45.98,0,4,4
2016-04-30,CLEANING,87142.0,45.57,0,5,4
2016-05-01,CLEANING,104219.0,45.16,1,6,5
2016-05-02,CLEANING,73362.0,44.75,0,0,5
2016-05-03,CLEANING,66876.0,43.65,0,1,5
2016-05-04,CLEANING,65353.0,43.77,0,2,5
2016-05-05,CLEANING,53470.0,44.33,0,3,5
2016-05-06,CLEANING,57952.0,44.58,0,4,5
2016-05-07,CLEANING,81714.0,44.20333333333333,0,5,5
2016-05-08,CLEANING,59479.0,43.82666666666667,0,6,5
2016-05-09,CLEANING,61318.0,43.45,0,0,5
2016-05-10,CLEANING,59387.0,44.68,0,1,5
2016-05-11,CLEANING,55143.0,46.21,0,2,5
2016-05-12,CLEANING,46898.0,46.64,0,3,5
2016-05-13,CLEANING,49800.0,46.22,0,4,5
2016-05-14,CLEANING,72472.0,46.72,0,5,5
2016-05-15,CLEANING,81234.0,47.22,0,6,5
2016-05-16,CLEANING,60617.0,47.72,0,0,5
2016-05-17,CLEANING,51407.0,48.29,0,1,5
2016-05-18,CLEANING,48214.0,48.12,0,2,5
2016-05-19,CLEANING,45443.0,48.16,0,3,5
2016-05-20,CLEANING,56464.0,47.67,0,4,5
2016-05-21,CLEANING,72326.0,47.82,0,5,5
2016-05-22,CLEANING,77058.0,47.97,0,6,5
2016-05-23,CLEANING,55322.0,48.12,0,0,5
2016-05-24,CLEANING,52907.0,48.04,1,1,5
2016-05-25,CLEANING,47578.0,49.1,0,2,5
2016-05-26,CLEANING,44153.0,49.0,0,3,5
2016-05-27,CLEANING,65235.0,49.36,0,4,5
2016-05-28,CLEANING,65161.0,49.295,0,5,5
2016-05-29,CLEANING,73475.0,49.230000000000004,0,6,5
2016-05-30,CLEANING,61903.0,49.165,0,0,5
2016-05-31,CLEANING,88931.0,49.1,0,1,5
2016-06-01,CLEANING,65611.0,49.07,0,2,6
2016-06-02,CLEANING,60739.0,49.14,0,3,6
2016-06-03,CLEANING,63215.0,48.69,0,4,6
2016-06-04,CLEANING,87555.0,49.03,0,5,6
2016-06-05,CLEANING,91409.0,49.37,0,6,6
2016-06-06,CLEANING,60509.0,49.71,0,0,6
2016-06-07,CLEANING,54764.0,50.37,0,1,6
2016-06-08,CLEANING,54713.0,51.23,0,2,6
2016-06-09,CLEANING,45059.0,50.52,0,3,6
2016-06-10,CLEANING,50847.0,49.09,0,4,6
2016-06-11,CLEANING,67440.0,49.02333333333333,0,5,6
2016-06-12,CLEANING,68722.0,48.95666666666667,0,6,6
2016-06-13,CLEANING,52727.0,48.89,0,0,6
2016-06-14,CLEANING,48928.0,48.49,0,1,6
2016-06-15,CLEANING,55170.0,47.92,0,2,6
2016-06-16,CLEANING,53085.0,46.14,0,3,6
2016-06-17,CLEANING,55814.0,48.0,0,4,6
2016-06-18,CLEANING,73893.0,48.46666666666667,0,5,6
2016-06-19,CLEANING,62474.0,48.93333333333333,0,6,6
2016-06-20,CLEANING,60834.0,49.4,0,0,6
2016-06-21,CLEANING,55460.0,48.95,0,1,6
2016-06-22,CLEANING,56948.0,49.16,0,2,6
2016-06-23,CLEANING,44665.0,49.34,0,3,6
2016-06-24,CLEANING,47409.0,46.7,0,4,6
2016-06-25,CLEANING,65804.0,46.4,0,5,6
2016-06-26,CLEANING,70895.0,46.1,0,6,6
2016-06-27,CLEANING,50057.0,45.8,0,0,6
2016-06-28,CLEANING,45907.0,47.93,0,1,6
2016-06-29,CLEANING,46754.0,49.85,0,2,6
2016-06-30,CLEANING,45002.0,48.27,0,3,6
2016-07-01,CLEANING,72036.0,49.02,0,4,7
2016-07-02,CLEANING,94055.0,48.447500000000005,0,5,7
2016-07-03,CLEANING,94320.0,47.875,0,6,7
2016-07-04,CLEANING,70256.0,47.302499999999995,0,0,7
2016-07-05,CLEANING,60800.0,46.73,0,1,7
2016-07-06,CLEANING,59688.0,47.37,0,2,7
2016-07-07,CLEANING,49501.0,45.22,0,3,7
2016-07-08,CLEANING,53204.0,45.37,0,4,7
2016-07-09,CLEANING,69132.0,45.156666666666666,0,5,7
2016-07-10,CLEANING,72232.0,44.94333333333333,0,6,7
2016-07-11,CLEANING,54663.0,44.73,0,0,7
2016-07-12,CLEANING,47712.0,46.82,0,1,7
2016-07-13,CLEANING,46781.0,44.87,0,2,7
2016-07-14,CLEANING,40664.0,45.64,0,3,7
2016-07-15,CLEANING,49851.0,45.93,0,4,7
2016-07-16,CLEANING,69638.0,45.696666666666665,0,5,7
2016-07-17,CLEANING,70670.0,45.46333333333333,0,6,7
2016-07-18,CLEANING,55958.0,45.23,0,0,7
2016-07-19,CLEANING,48608.0,44.64,0,1,7
2016-07-20,CLEANING,50883.0,44.96,0,2,7
2016-07-21,CLEANING,45469.0,43.96,0,3,7
2016-07-22,CLEANING,49238.0,43.41,0,4,7
2016-07-23,CLEANING,64768.0,43.07333333333333,0,5,7
2016-07-24,CLEANING,64144.0,42.736666666666665,0,6,7
2016-07-25,CLEANING,54183.0,42.4,0,0,7
2016-07-26,CLEANING,48992.0,42.16,0,1,7
2016-07-27,CLEANING,46928.0,41.9,0,2,7
2016-07-28,CLEANING,42618.0,41.13,0,3,7
2016-07-29,CLEANING,51159.0,41.54,0,4,7
2016-07-30,CLEANING,77264.0,41.04333333333333,0,5,7
2016-07-31,CLEANING,81880.0,40.54666666666667,0,6,7
2016-08-01,CLEANING,79022.0,40.05,0,0,8
2016-08-02,CLEANING,67116.0,39.5,0,1,8
2016-08-03,CLEANING,63886.0,40.8,0,2,8
2016-08-04,CLEANING,51859.0,41.92,0,3,8
2016-08-05,CLEANING,53850.0,41.83,0,4,8
2016-08-06,CLEANING,69906.0,42.24,0,5,8
2016-08-07,CLEANING,70528.0,42.65,0,6,8
2016-08-08,CLEANING,57731.0,43.06,0,0,8
2016-08-09,CLEANING,50423.0,42.78,0,1,8
2016-08-10,CLEANING,48822.0,41.75,1,2,8
2016-08-11,CLEANING,44812.0,43.51,0,3,8
2016-08-12,CLEANING,53515.0,44.47,0,4,8
2016-08-13,CLEANING,53609.0,44.88666666666666,0,5,8
2016-08-14,CLEANING,57045.0,45.303333333333335,0,6,8
2016-08-15,CLEANING,56724.0,45.72,0,0,8
2016-08-16,CLEANING,56683.0,46.57,0,1,8
2016-08-17,CLEANING,54244.0,46.81,0,2,8
2016-08-18,CLEANING,46060.0,48.2,0,3,8
2016-08-19,CLEANING,51106.0,48.48,0,4,8
2016-08-20,CLEANING,67081.0,47.919999999999995,0,5,8
2016-08-21,CLEANING,70110.0,47.36,0,6,8
2016-08-22,CLEANING,57144.0,46.8,0,0,8
2016-08-23,CLEANING,52091.0,47.54,0,1,8
2016-08-24,CLEANING,49599.0,46.29,0,2,8
2016-08-25,CLEANING,43604.0,46.97,0,3,8
2016-08-26,CLEANING,48183.0,47.64,0,4,8
2016-08-27,CLEANING,63147.0,47.416666666666664,0,5,8
2016-08-28,CLEANING,66367.0,47.193333333333335,0,6,8
2016-08-29,CLEANING,53567.0,46.97,0,0,8
2016-08-30,CLEANING,49298.0,46.32,0,1,8
2016-08-31,CLEANING,58647.0,44.68,0,2,8
2016-09-01,CLEANING,63592.0,43.17,0,3,9
2016-09-02,CLEANING,69332.0,44.39,0,4,9
2016-09-03,CLEANING,90587.0,44.505,0,5,9
2016-09-04,CLEANING,91465.0,44.620000000000005,0,6,9
2016-09-05,CLEANING,67997.0,44.735,0,0,9
2016-09-06,CLEANING,60604.0,44.85,0,1,9
2016-09-07,CLEANING,57126.0,45.47,0,2,9
2016-09-08,CLEANING,49296.0,47.63,0,3,9
2016-09-09,CLEANING,50013.0,45.88,0,4,9
2016-09-10,CLEANING,71744.0,46.013333333333335,0,5,9
2016-09-11,CLEANING,77556.0,46.14666666666667,0,6,9
2016-09-12,CLEANING,54377.0,46.28,0,0,9
2016-09-13,CLEANING,47675.0,44.91,0,1,9
2016-09-14,CLEANING,45382.0,43.62,0,2,9
2016-09-15,CLEANING,49138.0,43.85,0,3,9
2016-09-16,CLEANING,55966.0,43.04,0,4,9
2016-09-17,CLEANING,72959.0,43.14,0,5,9
2016-09-18,CLEANING,77927.0,43.24,0,6,9
2016-09-19,CLEANING,56345.0,43.34,0,0,9
2016-09-20,CLEANING,58478.0,43.85,0,1,9
2016-09-21,CLEANING,55341.0,45.33,0,2,9
2016-09-22,CLEANING,44591.0,46.1,0,3,9
2016-09-23,CLEANING,50453.0,44.36,0,4,9
2016-09-24,CLEANING,69864.0,44.77333333333333,0,5,9
2016-09-25,CLEANING,71268.0,45.18666666666667,0,6,9
2016-09-26,CLEANING,51997.0,45.6,0,0,9
2016-09-27,CLEANING,47188.0,44.65,0,1,9
2016-09-28,CLEANING,50902.0,47.07,0,2,9
2016-09-29,CLEANING,41842.0,47.72,0,3,9
2016-09-30,CLEANING,57135.0,47.72,0,4,9
2016-10-01,CLEANING,103205.0,48.08,0,5,10
2016-10-02,CLEANING,104879.0,48.44,0,6,10
2016-10-03,CLEANING,73703.0,48.8,0,0,10
2016-10-04,CLEANING,62106.0,48.67,0,1,10
2016-10-05,CLEANING,60493.0,49.75,0,2,10
2016-10-06,CLEANING,47473.0,50.44,0,3,10
2016-10-07,CLEANING,55376.0,49.76,0,4,10
2016-10-08,CLEANING,73459.0,49.76,0,5,10
2016-10-09,CLEANING,81354.0,49.76,1,6,10
2016-10-10,CLEANING,57792.0,49.76,0,0,10
2016-10-11,CLEANING,48784.0,50.72,0,1,10
2016-10-12,CLEANING,47983.0,50.14,0,2,10
2016-10-13,CLEANING,42949.0,50.47,0,3,10
2016-10-14,CLEANING,50588.0,50.35,0,4,10
2016-10-15,CLEANING,68437.0,50.223333333333336,0,5,10
2016-10-16,CLEANING,80761.0,50.096666666666664,0,6,10
2016-10-17,CLEANING,54139.0,49.97,0,0,10
2016-10-18,CLEANING,51418.0,50.3,0,1,10
2016-10-19,CLEANING,47031.0,51.59,0,2,10
2016-10-20,CLEANING,48612.0,50.31,0,3,10
2016-10-21,CLEANING,48454.0,50.61,0,4,10
2016-10-22,CLEANING,64095.0,50.46666666666667,0,5,10
2016-10-23,CLEANING,74210.0,50.32333333333333,0,6,10
2016-10-24,CLEANING,51568.0,50.18,0,0,10
2016-10-25,CLEANING,46347.0,49.45,0,1,10
2016-10-26,CLEANING,45718.0,48.75,0,2,10
2016-10-27,CLEANING,43308.0,49.71,0,3,10
2016-10-28,CLEANING,49353.0,48.72,0,4,10
2016-10-29,CLEANING,67645.0,48.089999999999996,0,5,10
2016-10-30,CLEANING,75697.0,47.46,0,6,10
2016-10-31,CLEANING,53758.0,46.83,0,0,10
2016-11-01,CLEANING,69451.0,46.66,0,1,11
2016-11-02,CLEANING,78145.0,45.32,1,2,11
2016-11-03,CLEANING,65923.0,44.66,1,3,11
2016-11-04,CLEANING,68614.0,44.07,0,4,11
2016-11-05,CLEANING,71954.0,44.34,0,5,11
2016-11-06,CLEANING,88851.0,44.61,0,6,11
2016-11-07,CLEANING,69582.0,44.88,0,0,11
2016-11-08,CLEANING,65616.0,44.96,0,1,11
2016-11-09,CLEANING,61613.0,45.2,0,2,11
2016-11-10,CLEANING,47729.0,44.62,0,3,11
2016-11-11,CLEANING,55936.0,43.39,0,4,11
2016-11-12,CLEANING,71354.0,43.35666666666667,0,5,11
2016-11-13,CLEANING,91582.0,43.32333333333333,0,6,11
2016-11-14,CLEANING,55360.0,43.29,0,0,11
2016-11-15,CLEANING,50897.0,45.86,0,1,11
2016-11-16,CLEANING,59465.0,45.56,0,2,11
2016-11-17,CLEANING,45575.0,45.37,0,3,11
2016-11-18,CLEANING,49828.0,45.69,0,4,11
2016-11-19,CLEANING,68814.0,46.28666666666666,0,5,11
2016-11-20,CLEANING,76749.0,46.88333333333333,0,6,11
2016-11-21,CLEANING,58946.0,47.48,0,0,11
2016-11-22,CLEANING,52517.0,48.07,0,1,11
2016-11-23,CLEANING,53936.0,46.72,0,2,11
2016-11-24,CLEANING,48487.0,46.72,0,3,11
2016-11-25,CLEANING,56782.0,46.72,0,4,11
2016-11-26,CLEANING,70165.0,46.36666666666667,0,5,11
2016-11-27,CLEANING,74347.0,46.01333333333333,0,6,11
2016-11-28,CLEANING,53833.0,45.66,0,0,11
2016-11-29,CLEANING,47457.0,45.29,0,1,11
2016-11-30,CLEANING,54772.0,49.41,0,2,11
2016-12-01,CLEANING,70321.0,51.08,0,3,12
2016-12-02,CLEANING,69089.0,51.7,0,4,12
2016-12-03,CLEANING,93749.0,51.70666666666667,0,5,12
2016-12-04,CLEANING,106446.0,51.71333333333333,0,6,12
2016-12-05,CLEANING,71720.0,51.72,0,0,12
2016-12-06,CLEANING,74315.0,50.95,0,1,12
2016-12-07,CLEANING,69883.0,49.85,0,2,12
2016-12-08,CLEANING,51430.0,50.84,0,3,12
2016-12-09,CLEANING,56281.0,51.51,0,4,12
2016-12-10,CLEANING,70753.0,51.92,0,5,12
2016-12-11,CLEANING,82977.0,52.33,0,6,12
2016-12-12,CLEANING,57608.0,52.74,0,0,12
2016-12-13,CLEANING,51948.0,52.99,0,1,12
2016-12-14,CLEANING,54423.0,51.01,0,2,12
2016-12-15,CLEANING,54059.0,50.9,0,3,12
2016-12-16,CLEANING,59239.0,51.93,0,4,12
2016-12-17,CLEANING,82230.0,51.99666666666667,0,5,12
2016-12-18,CLEANING,93399.0,52.06333333333333,0,6,12
2016-12-19,CLEANING,71078.0,52.13,0,0,12
2016-12-20,CLEANING,73754.0,52.22,0,1,12
2016-12-21,CLEANING,77190.0,51.44,0,2,12
2016-12-22,CLEANING,74707.0,51.98,0,3,12
2016-12-23,CLEANING,85189.0,52.01,0,4,12
2016-12-24,CLEANING,90433.0,52.2125,0,5,12
2016-12-26,CLEANING,91092.0,52.6175,0,0,12
2016-12-27,CLEANING,72206.0,52.82,0,1,12
2016-12-28,CLEANING,78308.0,54.01,0,2,12
2016-12-29,CLEANING,75062.0,53.8,0,3,12
2016-12-30,CLEANING,90013.0,53.75,0,4,12
2016-12-31,CLEANING,83278.0,53.4025,0,5,12
2017-01-01,CLEANING,405.0,53.055,1,6,1
2017-01-02,CLEANING,120617.0,52.707499999999996,0,0,1
2017-01-03,CLEANING,92443.0,52.36,0,1,1
2017-01-04,CLEANING,81434.0,53.26,0,2,1
2017-01-05,CLEANING,67059.0,53.77,0,3,1
2017-01-06,CLEANING,67911.0,53.98,0,4,1
2017-01-07,CLEANING,95113.0,53.303333333333335,0,5,1
2017-01-08,CLEANING,96337.0,52.626666666666665,0,6,1
2017-01-09,CLEANING,65233.0,51.95,0,0,1
2017-01-10,CLEANING,59545.0,50.82,0,1,1
2017-01-11,CLEANING,56362.0,52.19,0,2,1
2017-01-12,CLEANING,49093.0,53.01,0,3,1
2017-01-13,CLEANING,55920.0,52.36,0,4,1
2017-01-14,CLEANING,78301.0,52.3825,0,5,1
2017-01-15,CLEANING,87633.0,52.405,0,6,1
2017-01-16,CLEANING,64306.0,52.4275,0,0,1
2017-01-17,CLEANING,56823.0,52.45,0,1,1
2017-01-18,CLEANING,54714.0,51.12,0,2,1
2017-01-19,CLEANING,47111.0,51.39,0,3,1
2017-01-20,CLEANING,55448.0,52.33,0,4,1
2017-01-21,CLEANING,83311.0,52.47666666666667,0,5,1
2017-01-22,CLEANING,85253.0,52.623333333333335,0,6,1
2017-01-23,CLEANING,59615.0,52.77,0,0,1
2017-01-24,CLEANING,54100.0,52.38,0,1,1
2017-01-25,CLEANING,50074.0,52.14,0,2,1
2017-01-26,CLEANING,44824.0,53.24,0,3,1
2017-01-27,CLEANING,52797.0,53.18,0,4,1
2017-01-28,CLEANING,76456.0,52.99666666666667,0,5,1
2017-01-29,CLEANING,81379.0,52.81333333333333,0,6,1
2017-01-30,CLEANING,55220.0,52.63,0,0,1
2017-01-31,CLEANING,62831.0,52.75,0,1,1
2017-02-01,CLEANING,79526.0,53.9,0,2,2
2017-02-02,CLEANING,65323.0,53.55,0,3,2
2017-02-03,CLEANING,68500.0,53.81,0,4,2
2017-02-04,CLEANING,97772.0,53.54333333333334,0,5,2
2017-02-05,CLEANING,96622.0,53.276666666666664,0,6,2
2017-02-06,CLEANING,65748.0,53.01,0,0,2
2017-02-07,CLEANING,61528.0,52.19,0,1,2
2017-02-08,CLEANING,64454.0,52.37,0,2,2
2017-02-09,CLEANING,50040.0,52.99,0,3,2
2017-02-10,CLEANING,55750.0,53.84,0,4,2
2017-02-11,CLEANING,74391.0,53.54666666666667,0,5,2
2017-02-12,CLEANING,80074.0,53.25333333333334,0,6,2
2017-02-13,CLEANING,57639.0,52.96,0,0,2
2017-02-14,CLEANING,45242.0,53.21,0,1,2
2017-02-15,CLEANING,54721.0,53.11,0,2,2
2017-02-16,CLEANING,50691.0,53.41,0,3,2
2017-02-17,CLEANING,58885.0,53.41,0,4,2
2017-02-18,CLEANING,86151.0,53.5625,0,5,2
2017-02-19,CLEANING,62223.0,53.715,0,6,2
2017-02-20,CLEANING,60764.0,53.8675,0,0,2
2017-02-21,CLEANING,56225.0,54.02,0,1,2
2017-02-22,CLEANING,57179.0,53.61,0,2,2
2017-02-23,CLEANING,59438.0,54.48,0,3,2
2017-02-24,CLEANING,66123.0,53.99,0,4,2
2017-02-25,CLEANING,91628.0,54.00666666666667,0,5,2
2017-02-26,CLEANING,76821.0,54.02333333333333,0,6,2
2017-02-27,CLEANING,67572.0,54.04,1,0,2
2017-02-28,CLEANING,76302.0,54.0,1,1,2
2017-03-01,CLEANING,79270.0,53.82,0,2,3
2017-03-02,CLEANING,70989.0,52.63,0,3,3
2017-03-03,CLEANING,67640.0,53.33,0,4,3
2017-03-04,CLEANING,91638.0,53.28333333333333,0,5,3
2017-03-05,CLEANING,92988.0,53.236666666666665,0,6,3
2017-03-06,CLEANING,62312.0,53.19,0,0,3
2017-03-07,CLEANING,57764.0,52.68,0,1,3
2017-03-08,CLEANING,53212.0,49.83,0,2,3
2017-03-09,CLEANING,50834.0,48.75,0,3,3
2017-03-10,CLEANING,56450.0,48.05,0,4,3
2017-03-11,CLEANING,76302.0,48.016666666666666,0,5,3
2017-03-12,CLEANING,83875.0,47.983333333333334,0,6,3
2017-03-13,CLEANING,56652.0,47.95,0,0,3
2017-03-14,CLEANING,49793.0,47.24,0,1,3
2017-03-15,CLEANING,58773.0,48.34,0,2,3
2017-03-16,CLEANING,52209.0,48.3,0,3,3
2017-03-17,CLEANING,59283.0,48.34,0,4,3
2017-03-18,CLEANING,78642.0,48.156666666666666,0,5,3
2017-03-19,CLEANING,84395.0,47.973333333333336,0,6,3
2017-03-20,CLEANING,65329.0,47.79,0,0,3
2017-03-21,CLEANING,56755.0,47.02,0,1,3
2017-03-22,CLEANING,54569.0,47.29,0,2,3
2017-03-23,CLEANING,47655.0,47.0,0,3,3
2017-03-24,CLEANING,56696.0,47.3,0,4,3
2017-03-25,CLEANING,80298.0,47.20666666666666,0,5,3
2017-03-26,CLEANING,77174.0,47.11333333333334,0,6,3
2017-03-27,CLEANING,59359.0,47.02,0,0,3
2017-03-28,CLEANING,49903.0,48.36,0,1,3
2017-03-29,CLEANING,60524.0,49.47,0,2,3
2017-03-30,CLEANING,48905.0,50.3,0,3,3
2017-03-31,CLEANING,64445.0,50.54,0,4,3
2017-04-01,CLEANING,120902.0,50.443333333333335,0,5,4
2017-04-02,CLEANING,85691.0,50.346666666666664,0,6,4
2017-04-03,CLEANING,71014.0,50.25,0,0,4
2017-04-04,CLEANING,68027.0,50.99,0,1,4
2017-04-05,CLEANING,62862.0,51.14,0,2,4
2017-04-06,CLEANING,55451.0,51.69,0,3,4
2017-04-07,CLEANING,58360.0,52.25,0,4,4
2017-04-08,CLEANING,75259.0,52.52,0,5,4
2017-04-09,CLEANING,83221.0,52.79,0,6,4
2017-04-10,CLEANING,56868.0,53.06,0,0,4
2017-04-11,CLEANING,52907.0,53.38,0,1,4
2017-04-12,CLEANING,52267.0,53.12,0,2,4
2017-04-13,CLEANING,52993.0,53.19,0,3,4
2017-04-14,CLEANING,51082.0,53.0475,1,4,4
2017-04-15,CLEANING,69521.0,52.905,0,5,4
2017-04-16,CLEANING,74317.0,52.762499999999996,0,6,4
2017-04-17,CLEANING,60572.0,52.62,0,0,4
2017-04-18,CLEANING,53393.0,52.46,0,1,4
2017-04-19,CLEANING,52982.0,50.49,0,2,4
2017-04-20,CLEANING,54377.0,50.26,0,3,4
2017-04-21,CLEANING,65367.0,49.64,0,4,4
2017-04-22,CLEANING,78616.0,49.39333333333333,0,5,4
2017-04-23,CLEANING,84929.0,49.14666666666667,0,6,4
2017-04-24,CLEANING,60738.0,48.9,0,0,4
2017-04-25,CLEANING,55687.0,49.22,0,1,4
2017-04-26,CLEANING,71129.0,49.22,0,2,4
2017-04-27,CLEANING,52148.0,48.96,0,3,4
2017-04-28,CLEANING,63244.0,49.31,0,4,4
2017-04-29,CLEANING,89257.0,49.15,0,5,4
2017-04-30,CLEANING,86227.0,48.99,0,6,4
2017-05-01,CLEANING,107970.0,48.83,1,0,5
2017-05-02,CLEANING,74652.0,47.65,0,1,5
2017-05-03,CLEANING,74517.0,47.79,0,2,5
2017-05-04,CLEANING,70331.0,45.55,0,3,5
2017-05-05,CLEANING,68945.0,46.23,0,4,5
2017-05-06,CLEANING,87450.0,46.306666666666665,0,5,5
2017-05-07,CLEANING,95620.0,46.38333333333333,0,6,5
2017-05-08,CLEANING,65023.0,46.46,0,0,5
2017-05-09,CLEANING,59963.0,45.84,0,1,5
2017-05-10,CLEANING,62988.0,47.28,0,2,5
2017-05-11,CLEANING,63401.0,47.81,0,3,5
2017-05-12,CLEANING,62233.0,47.83,0,4,5
2017-05-13,CLEANING,88256.0,48.17333333333333,0,5,5
2017-05-14,CLEANING,62808.0,48.516666666666666,0,6,5
2017-05-15,CLEANING,70134.0,48.86,0,0,5
2017-05-16,CLEANING,67655.0,48.64,0,1,5
2017-05-17,CLEANING,74583.0,49.04,0,2,5
2017-05-18,CLEANING,55611.0,49.36,0,3,5
2017-05-19,CLEANING,69256.0,50.32,0,4,5
2017-05-20,CLEANING,95962.0,50.483333333333334,0,5,5
2017-05-21,CLEANING,109477.0,50.64666666666667,0,6,5
2017-05-22,CLEANING,68072.0,50.81,0,0,5
2017-05-23,CLEANING,62875.0,51.12,0,1,5
2017-05-24,CLEANING,58759.0,50.99,1,2,5
2017-05-25,CLEANING,49415.0,48.57,0,3,5
2017-05-26,CLEANING,90118.0,49.58,0,4,5
2017-05-27,CLEANING,77791.0,49.5925,0,5,5
2017-05-28,CLEANING,82923.0,49.605000000000004,0,6,5
2017-05-29,CLEANING,61371.0,49.6175,0,0,5
2017-05-30,CLEANING,56590.0,49.63,0,1,5
2017-05-31,CLEANING,69587.0,48.29,0,2,5
2017-06-01,CLEANING,61601.0,48.32,0,3,6
2017-06-02,CLEANING,72111.0,47.68,0,4,6
2017-06-03,CLEANING,95175.0,47.586666666666666,0,5,6
2017-06-04,CLEANING,104997.0,47.49333333333333,0,6,6
2017-06-05,CLEANING,73382.0,47.4,0,0,6
2017-06-06,CLEANING,61149.0,48.13,0,1,6
2017-06-07,CLEANING,58958.0,45.8,0,2,6
2017-06-08,CLEANING,50623.0,45.68,0,3,6
2017-06-09,CLEANING,58839.0,45.82,0,4,6
2017-06-10,CLEANING,76401.0,45.913333333333334,0,5,6
2017-06-11,CLEANING,85386.0,46.00666666666667,0,6,6
2017-06-12,CLEANING,59069.0,46.1,0,0,6
2017-06-13,CLEANING,52735.0,46.41,0,1,6
2017-06-14,CLEANING,56317.0,44.79,0,2,6
2017-06-15,CLEANING,51120.0,44.47,0,3,6
2017-06-16,CLEANING,61049.0,44.73,0,4,6
2017-06-17,CLEANING,77873.0,44.56666666666666,0,5,6
2017-06-18,CLEANING,63535.0,44.403333333333336,0,6,6
2017-06-19,CLEANING,59488.0,44.24,0,0,6
2017-06-20,CLEANING,60428.0,43.34,0,1,6
2017-06-21,CLEANING,56742.0,42.48,0,2,6
2017-06-22,CLEANING,55773.0,42.53,0,3,6
2017-06-23,CLEANING,64501.0,42.86,0,4,6
2017-06-24,CLEANING,80451.0,42.986666666666665,0,5,6
2017-06-25,CLEANING,81798.0,43.11333333333334,0,6,6
2017-06-26,CLEANING,65705.0,43.24,0,0,6
2017-06-27,CLEANING,60870.0,44.25,0,1,6
2017-06-28,CLEANING,59831.0,44.74,0,2,6
2017-06-29,CLEANING,53111.0,44.88,0,3,6
2017-06-30,CLEANING,71476.0,46.02,0,4,6
2017-07-01,CLEANING,105361.0,45.838,0,5,7
2017-07-02,CLEANING,107684.0,45.656,0,6,7
2017-07-03,CLEANING,77790.0,45.474000000000004,0,0,7
2017-07-04,CLEANING,71697.0,45.292,0,1,7
2017-07-05,CLEANING,67436.0,45.11,0,2,7
2017-07-06,CLEANING,70514.0,45.52,0,3,7
2017-07-07,CLEANING,72133.0,44.25,0,4,7
2017-07-08,CLEANING,92724.0,44.3,0,5,7
2017-07-09,CLEANING,95296.0,44.35,0,6,7
2017-07-10,CLEANING,74690.0,44.4,0,0,7
2017-07-11,CLEANING,65861.0,45.06,0,1,7
2017-07-12,CLEANING,57622.0,45.48,0,2,7
2017-07-13,CLEANING,48262.0,46.06,0,3,7
2017-07-14,CLEANING,54772.0,46.53,0,4,7
2017-07-15,CLEANING,73659.0,46.36,0,5,7
2017-07-16,CLEANING,82657.0,46.190000000000005,0,6,7
2017-07-17,CLEANING,63835.0,46.02,0,0,7
2017-07-18,CLEANING,55196.0,46.4,0,1,7
2017-07-19,CLEANING,55522.0,47.1,0,2,7
